Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	ENST00000317968.p1	ENST00000317968.p1	0	144.022	37	21	72	5	596	63.9	8.21	139.96	21	1
FALSE	High	Master Protein	ENST00000296255.p1	ENST00000296255.p1	0	144.013	42	28	99	28	613	69.2	6.38	175.36	28	1
FALSE	High	Master Protein	ENST00000219150.p1	ENST00000219150.p1	0	143.968	35	25	119	23	461	51	6.68	203.74	25	1
FALSE	High	Master Protein	ENST00000335508.p1	ENST00000335508.p1	0	143.33	24	30	57	30	1304	145.7	7.09	91.26	30	1
FALSE	High	Master Protein	ENST00000615164.p1	ENST00000615164.p1	0	142.972	47	13	307	13	134	14.8	11.58	532.27	13	1
FALSE	High	Master Protein	ENST00000453960.p1	ENST00000453960.p1	0	142.841	43	22	91	22	498	53.3	9.88	154.23	22	1
FALSE	High	Master Protein	ENST00000338702.p1	ENST00000338702.p1	0	142.76	41	26	87	22	568	63.8	7.68	145.6	26	1
FALSE	High	Master Protein	ENST00000261772.p1	ENST00000261772.p1	0	142.305	29	26	66	26	968	106.7	5.53	114.63	26	1
FALSE	High	Master Protein	ENST00000231751.p1	ENST00000231751.p1	0	142.206	43	31	67	31	722	79.5	8.18	126.19	31	1
FALSE	High	Master Protein	ENST00000302271.p1	ENST00000302271.p1	0	142.084	37	25	99	16	633	70.9	8.13	173.24	25	1
FALSE	High	Master Protein	ENST00000379742.p1	ENST00000379742.p1	0	141.941	28	25	76	6	789	88.1	8.07	106.49	25	1
FALSE	High	Master Protein	ENST00000380546.p1	ENST00000380546.p1	0	141.101	43	18	80	9	411	46.1	5.68	127.21	18	1
FALSE	High	Master Protein	ENST00000422982.p1	ENST00000422982.p1	0	140.966	38	25	89	24	505	54.4	7.65	134.78	25	1
FALSE	High	Master Protein	TALONT003400064.p1	TALONT003400064.p1	0	140.611	41	24	75	22	643	67.4	7.61	139.11	24	1
FALSE	High	Master Protein	TALONT003713200.p1	TALONT003713200.p1	0	140.52	35	18	67	2	356	37	8.31	116.41	18	1
FALSE	High	Master Protein	ENST00000556029.p1	ENST00000556029.p1	0	139.966	46	20	78	10	454	50.6	9.38	144.47	20	1
FALSE	High	Master Protein	ENST00000380649.p1	ENST00000380649.p1	0	139.783	33	27	102	27	775	84.3	9.06	147.99	27	1
FALSE	High	Master Protein	ENST00000468812.p1	ENST00000468812.p1	0	139.6	82	14	263	6	165	18	7.81	449.56	14	1
FALSE	High	Master Protein	ENST00000394440.p1	ENST00000394440.p1	0	139.361	45	25	88	25	539	57.9	7.83	154.89	25	1
FALSE	High	Master Protein	ENST00000327858.p1	ENST00000327858.p1	0	138.968	35	21	89	8	703	77.2	5.22	125.37	21	1
FALSE	High	Master Protein	ENST00000392132.p1	ENST00000392132.p1	0	138.924	29	24	72	24	732	82.7	5.81	112.22	24	1
FALSE	High	Master Protein	ENST00000260956.p1	ENST00000260956.p1	0	138.863	28	22	56	22	446	50.5	7.43	111.74	22	1
FALSE	High	Master Protein	ENST00000216254.p1	ENST00000216254.p1	0	138.715	35	22	68	17	683	74.1	6.93	121.4	22	1
FALSE	High	Master Protein	ENST00000354725.p1	ENST00000354725.p1	0	138.642	29	28	80	28	910	101.9	7.17	134.18	28	1
FALSE	High	Master Protein	ENST00000399034.p1	ENST00000399034.p1	0	138.573	38	21	107	17	384	44.8	8.22	183.15	21	1
FALSE	High	Master Protein	ENST00000396183.p1	ENST00000396183.p1	0	138.028	27	20	76	16	781	85.4	5.86	152.29	20	1
FALSE	High	Master Protein	ENST00000238081.p1	ENST00000238081.p1	0	137.801	50	18	124	12	245	27.7	4.78	206.5	18	1
FALSE	High	Master Protein	ENST00000361475.p1	ENST00000361475.p1	0	137.648	27	20	93	20	687	77.3	5.22	173.85	20	1
FALSE	High	Master Protein	TALONT001236409.p1	TALONT001236409.p1	0	137.572	42	27	65	27	645	72.6	9.35	132.43	27	1
FALSE	High	Master Protein	ENST00000547330.p1	ENST00000547330.p1	0	137.056	34	25	61	2	692	76.5	5.31	123.24	25	1
FALSE	High	Master Protein	TALONT001188109.p1	TALONT001188109.p1	0	136.905	62	25	100	1	416	45.8	5.08	138.46	25	1
FALSE	High	Master Protein	ENST00000295688.p1	ENST00000295688.p1	0	136.477	43	26	107	26	545	60.5	6.49	175.38	26	1
FALSE	High	Master Protein	TALONT002172523.p1	TALONT002172523.p1	0	136.095	62	27	103	1	257	29.2	4.88	165.27	27	1
FALSE	High	Master Protein	ENST00000322157.p1	ENST00000322157.p1	0	135.774	24	26	95	26	875	98.4	5.39	109.42	26	1
FALSE	High	Master Protein	ENST00000248437.p1	ENST00000248437.p1	0	135.19	38	18	128	6	448	49.9	5.06	223.43	18	1
FALSE	High	Master Protein	ENST00000215793.p1	ENST00000215793.p1	0	135.13	28	22	70	22	793	88.8	5.22	112.96	22	1
FALSE	High	Master Protein	ENST00000376389.p1	ENST00000376389.p1	0	134.951	46	19	66	19	427	47.3	7.49	106.78	19	1
FALSE	High	Master Protein	ENST00000293831.p1	ENST00000293831.p1	0	134.471	35	16	90	8	406	46.1	5.48	154.21	16	1
FALSE	High	Master Protein	ENST00000380698.p1	ENST00000380698.p1	0	133.596	53	22	72	19	415	45.9	6.25	113.6	22	1
FALSE	High	Master Protein	TALONT002948155.p1	TALONT002948155.p1	0	133.554	32	25	59	2	716	79.8	5.27	116.8	25	1
FALSE	High	Master Protein	ENST00000392322.p1	ENST00000392322.p1	0	133.461	35	26	58	26	712	83	6.42	85.5	26	1
FALSE	High	Master Protein	ENST00000217426.p1	ENST00000217426.p1	0	133.422	38	21	80	20	432	47.7	6.34	156.22	21	1
FALSE	High	Master Protein	TALONT003870192.p1	TALONT003870192.p1	0	132.518	60	16	258	16	199	22.4	8.25	401.67	16	1
FALSE	High	Master Protein	ENST00000418115.p1	ENST00000418115.p1	0	131.677	45	11	123	5	193	21.8	6.1	201.31	11	1
FALSE	High	Master Protein	TALONT002565940.p1	TALONT002565940.p1	0	131.252	41	17	88	17	385	42.3	8.41	221.06	17	1
FALSE	High	Master Protein	ENST00000290349.p1	ENST00000290349.p1	0	131.12	62	15	98	12	277	30.4	8.32	205.64	15	1
FALSE	High	Master Protein	ENST00000582984.p2	ENST00000582984.p2	0	131.095	49	15	109	15	249	27.5	5.01	221.7	15	1
FALSE	High	Master Protein	TALONT003276305.p1	TALONT003276305.p1	0	130.935	71	22	56	22	237	26.6	5.36	80.83	22	1
FALSE	High	Master Protein	ENST00000530135.p1	ENST00000530135.p1	0	130.597	31	17	108	17	485	55	8.29	182.19	17	1
FALSE	High	Master Protein	ENST00000370995.p1	ENST00000370995.p1	0	129.667	34	14	50	10	408	44.9	8.65	99.49	14	1
FALSE	High	Master Protein	ENST00000375663.p1	ENST00000375663.p1	0	129.652	24	25	74	25	1264	140.4	7.59	129.48	25	1
FALSE	High	Master Protein	ENST00000426059.p1	ENST00000426059.p1	0	129.441	36	22	86	22	657	73.6	7.14	134.52	22	1
FALSE	High	Master Protein	ENST00000362031.p1	ENST00000362031.p1	0	129.201	42	21	55	21	406	46.6	6.16	91.69	21	1
FALSE	High	Master Protein	TALONT000516950.p1	TALONT000516950.p1	0	129.051	66	10	120	1	161	17.6	8.34	248.46	10	1
FALSE	High	Master Protein	ENST00000340006.p1	ENST00000340006.p1	0	128.971	60	12	135	12	193	20.6	8.57	261	12	1
FALSE	High	Master Protein	ENST00000322611.p1	ENST00000322611.p1	0	128.968	70	20	52	20	290	29	5	109.13	20	1
FALSE	High	Master Protein	ENST00000301785.p1	ENST00000301785.p1	0	128.087	28	25	95	25	747	85.1	4.91	135.16	25	1
FALSE	High	Master Protein	TALONT002425527.p2	TALONT002425527.p2	0	128.07	72	12	141	1	116	13	4.7	249.32	12	1
FALSE	High	Master Protein	TALONT000890938.p1	TALONT000890938.p1	0	127.717	32	22	57	22	725	81.1	9.06	90.44	22	1
FALSE	High	Master Protein	TALONT002526901.p1	TALONT002526901.p1	0	127.536	32	13	220	12	405	44.9	6.11	181.63	13	1
FALSE	High	Master Protein	TALONT001937779.p1	TALONT001937779.p1	0	127.438	44	21	67	21	388	44.8	5.55	77.84	21	1
FALSE	High	Master Protein	ENST00000438704.p1	ENST00000438704.p1	0	127.195	42	16	70	13	197	22.8	6.6	120.23	16	1
FALSE	High	Master Protein	ENST00000265563.p1	ENST00000265563.p1	0	127.061	55	23	59	20	404	45.5	5.07	105.68	23	1
FALSE	High	Master Protein	ENST00000396821.p1	ENST00000396821.p1	0	127	37	28	101	18	652	72.5	8.68	119.96	28	1
FALSE	High	Master Protein	ENST00000264036.p1	ENST00000264036.p1	0	126.649	29	21	79	21	646	71.6	5.76	142.3	21	1
FALSE	High	Master Protein	TALONT003164334.p1	TALONT003164334.p1	0	126.574	41	13	211	12	192	21.5	4.46	323.02	13	1
FALSE	High	Master Protein	TALONT000835070.p1	TALONT000835070.p1	0	126.246	36	19	133	19	452	51.4	8.07	206.96	19	1
FALSE	High	Master Protein	ENST00000370473.p1	ENST00000370473.p1	0	126.183	30	19	70	17	592	67.9	6.32	121.85	19	1
FALSE	High	Master Protein	ENST00000289175.p1	ENST00000289175.p1	0	125.699	35	24	52	14	752	82.6	4.61	76.13	24	1
FALSE	High	Master Protein	ENST00000248553.p1	ENST00000248553.p1	0	125.623	53	15	87	15	205	22.8	6.4	212.8	15	1
FALSE	High	Master Protein	ENST00000265838.p1	ENST00000265838.p1	0	125.574	38	17	72	5	427	45.2	8.85	140.08	17	1
FALSE	High	Master Protein	ENST00000394805.p1	ENST00000394805.p1	0	125.386	28	28	76	28	847	94.6	6.25	96.45	28	1
FALSE	High	Master Protein	TALONT002853194.p1	TALONT002853194.p1	0	124.937	28	21	61	21	674	75.6	6.81	114.4	21	1
FALSE	High	Master Protein	ENST00000284771.p1	ENST00000284771.p1	0	124.848	46	15	86	7	375	40	8.76	169.92	15	1
FALSE	High	Master Protein	ENST00000403663.p1	ENST00000403663.p1	0	124.618	53	32	55	32	593	68	6.1	84.33	32	1
FALSE	High	Master Protein	ENST00000253024.p1	ENST00000253024.p1	0	124.54	23	16	65	16	835	88.5	5.77	108.25	16	1
FALSE	High	Master Protein	TALONT003910469.p1	TALONT003910469.p1	0	124.37	42	29	75	12	656	73.5	8.73	113.9	29	1
FALSE	High	Master Protein	TALONT000417059.p1	TALONT000417059.p1	0	124.198	64	14	345	2	149	16.5	6.54	619.58	14	1
FALSE	High	Master Protein	TALONT002273060.p1	TALONT002273060.p1	0	123.222	32	24	77	16	636	70.6	9.5	98.74	24	1
FALSE	High	Master Protein	ENST00000394908.p1	ENST00000394908.p1	0	122.835	39	22	49	22	428	47	5.25	88.27	22	1
FALSE	High	Master Protein	ENST00000266718.p1	ENST00000266718.p1	0	122.588	30	16	312	16	338	38.4	6.61	345.6	16	1
FALSE	High	Master Protein	ENST00000375142.p1	ENST00000375142.p1	0	122.342	54	18	68	1	277	31.3	5.59	146.49	18	1
FALSE	High	Master Protein	TALONT002573164.p2	TALONT002573164.p2	0	121.782	70	18	63	7	166	18.5	8.09	103.68	18	1
FALSE	High	Master Protein	TALONT002300582.p1	TALONT002300582.p1	0	121.68	38	16	47	15	372	38.7	9.13	91.17	16	1
FALSE	High	Master Protein	TALONT001459401.p1	TALONT001459401.p1	0	121.341	48	20	64	4	438	48.9	5.05	110.68	20	1
FALSE	High	Master Protein	ENST00000309007.p1	ENST00000309007.p1	0	121.304	29	21	59	20	649	71.4	4.45	90.4	21	1
FALSE	High	Master Protein	ENST00000432365.p1	ENST00000432365.p1	0	121.16	56	19	64	10	326	36.1	8.21	137.51	19	1
FALSE	High	Master Protein	ENST00000379757.p1	ENST00000379757.p1	0	120.627	42	19	91	19	436	47.9	5.97	149.71	19	1
FALSE	High	Master Protein	ENST00000355841.p1	ENST00000355841.p1	0	120.547	36	15	72	15	486	53	8.69	85.7	15	1
FALSE	High	Master Protein	ENST00000373840.p1	ENST00000373840.p1	0	120.536	52	17	67	16	294	32.6	8.62	136.28	17	1
FALSE	High	Master Protein	ENST00000319006.p1	ENST00000319006.p1	0	120.402	42	22	122	22	343	38.1	7.11	200.97	22	1
FALSE	High	Master Protein	ENST00000371084.p1	ENST00000371084.p1	0	119.89	37	20	97	20	562	61.4	6.76	153.73	20	1
FALSE	High	Master Protein	ENST00000272317.p2	ENST00000272317.p2	0	119.474	67	16	160	16	156	18	9.64	217.45	16	1
FALSE	High	Master Protein	ENST00000652337.p1	ENST00000652337.p1	0	119.472	30	29	74	29	960	103.7	7.42	98.27	29	1
FALSE	High	Master Protein	ENST00000572815.p1	ENST00000572815.p1	0	119.328	48	13	61	13	186	20.5	5.25	87.88	13	1
FALSE	High	Master Protein	ENST00000393078.p1	ENST00000393078.p1	0	119.193	28	15	82	15	449	50.7	5.63	172.33	15	1
FALSE	High	Master Protein	TALONT000631328.p1	TALONT000631328.p1	0	118.903	47	16	136	16	219	23.4	10.89	170.66	16	1
FALSE	High	Master Protein	ENST00000314797.p1	ENST00000314797.p1	0	118.722	30	21	60	20	802	89.6	5.35	83.48	21	1
FALSE	High	Master Protein	ENST00000541546.p1	ENST00000541546.p1	0	118.51	52	14	110	14	201	23	5.21	262.6	14	1
FALSE	High	Master Protein	ENST00000245932.p1	ENST00000245932.p1	0	118.06	50	18	54	18	380	39.8	8.94	95.23	18	1
FALSE	High	Master Protein	ENST00000377768.p1	ENST00000377768.p1	0	117.962	46	19	53	19	404	46.8	6.76	82.14	19	1
FALSE	High	Master Protein	ENST00000331595.p1	ENST00000331595.p1	0	117.719	56	20	114	19	368	41.6	7.52	186.86	20	1
FALSE	High	Master Protein	ENST00000409724.p1	ENST00000409724.p1	0	117.584	41	17	89	17	382	41.9	6.38	184.76	17	1
FALSE	High	Master Protein	ENST00000252242.p1	ENST00000252242.p1	0	117.537	36	27	86	16	590	62.3	7.74	110.12	27	1
FALSE	High	Master Protein	ENST00000310144.p1	ENST00000310144.p1	0	117.499	47	20	66	18	406	45.6	7.55	120.01	20	1
FALSE	High	Master Protein	ENST00000302445.p1	ENST00000302445.p1	0	117.386	32	23	53	23	597	68	6.35	82.77	23	1
FALSE	High	Master Protein	ENST00000494774.p1	ENST00000494774.p1	0	117.084	47	19	61	3	431	48.3	5.05	109.41	19	1
FALSE	High	Master Protein	ENST00000286713.p1	ENST00000286713.p1	0	116.384	45	14	83	13	288	31.7	7.88	151.38	14	1
FALSE	High	Master Protein	ENST00000319449.p1	ENST00000319449.p1	0	116.326	33	22	46	21	713	80.3	5.8	61.33	22	1
FALSE	High	Master Protein	TALONT001523375.p1	TALONT001523375.p1	0	115.835	39	23	88	23	553	61.2	9.67	134.76	23	1
FALSE	High	Master Protein	TALONT000515353.p2	TALONT000515353.p2	0	115.509	68	15	163	1	161	17.3	8.13	257.04	15	1
FALSE	High	Master Protein	ENST00000355371.p1	ENST00000355371.p1	0	115.292	43	24	47	24	631	71.6	5.33	68.78	24	1
FALSE	High	Master Protein	TALONT001659353.p1	TALONT001659353.p1	0	115.233	24	23	75	23	904	99.5	5.86	126.51	23	1
FALSE	High	Master Protein	ENST00000338045.p1	ENST00000338045.p1	0	115	33	13	70	3	387	44.4	8.02	115.22	13	1
FALSE	High	Master Protein	ENST00000393892.p1	ENST00000393892.p1	0	114.854	35	20	51	20	421	47.5	9.07	75.72	20	1
FALSE	High	Master Protein	ENST00000225792.p1	ENST00000225792.p1	0	114.825	30	26	88	17	670	75.5	9.26	103.61	26	1
FALSE	High	Master Protein	ENST00000349048.p1	ENST00000349048.p1	0	114.008	31	25	58	19	780	85	7.5	91.12	25	1
FALSE	High	Master Protein	ENST00000307712.p1	ENST00000307712.p1	0	113.989	30	20	60	17	765	86.1	7.08	91.61	20	1
FALSE	High	Master Protein	ENST00000356487.p1	ENST00000356487.p1	0	113.894	33	18	74	18	558	63.1	8.32	95.4	18	1
FALSE	High	Master Protein	ENST00000390237.p2	ENST00000390237.p2	0	113.808	92	8	176	8	106	11.6	5.87	341.78	8	1
FALSE	High	Master Protein	ENST00000340385.p1	ENST00000340385.p1	0	113.586	48	16	88	16	224	25	6.38	147.45	16	1
FALSE	High	Master Protein	ENST00000381967.p1	ENST00000381967.p1	0	113.464	34	20	55	20	612	68.2	6.73	86.51	20	1
FALSE	High	Master Protein	ENST00000222005.p1	ENST00000222005.p1	0	112.689	43	18	68	18	378	44.4	5.25	115.31	18	1
FALSE	High	Master Protein	ENST00000302516.p1	ENST00000302516.p1	0	112.682	20	28	69	28	1217	135.5	5.26	77.68	28	1
FALSE	High	Master Protein	ENST00000310118.p1	ENST00000310118.p1	0	111.844	26	23	54	23	908	100.1	5.2	92.23	23	1
FALSE	High	Master Protein	TALONT001127788.p1	TALONT001127788.p1	0	111.402	77	20	74	16	219	25	7.14	135.2	20	1
FALSE	High	Master Protein	ENST00000288266.p1	ENST00000288266.p1	0	111.368	38	22	51	22	709	79.6	5.41	86.59	22	1
FALSE	High	Master Protein	ENST00000249364.p1	ENST00000249364.p1	0	111.144	51	22	44	5	315	37.1	4.64	85.22	22	1
FALSE	High	Master Protein	TALONT003838942.p1	TALONT003838942.p1	0	110.922	37	16	83	16	300	34.3	7.36	81.87	16	1
FALSE	High	Master Protein	ENST00000370321.p1	ENST00000370321.p1	0	110.866	51	17	76	17	297	34.3	9.72	142.06	17	1
FALSE	High	Master Protein	TALONT003350906.p1	TALONT003350906.p1	0	110.715	39	17	77	9	472	51.2	6.8	123.05	17	1
FALSE	High	Master Protein	ENST00000354420.p2	ENST00000354420.p2	0	110.637	42	19	67	19	461	49.9	4.82	128.36	19	1
FALSE	High	Master Protein	ENST00000542407.p1	ENST00000542407.p1	0	110.23	38	17	57	1	487	53	7.75	113.12	17	1
FALSE	High	Master Protein	ENST00000359314.p1	ENST00000359314.p1	0	110.093	33	21	53	21	639	71.4	6.4	65.18	21	1
FALSE	High	Master Protein	ENST00000321394.p1	ENST00000321394.p1	0	109.921	36	23	65	23	556	60.3	6.11	96.3	23	1
FALSE	High	Master Protein	ENST00000251527.p1	ENST00000251527.p1	0	109.685	29	22	68	15	893	98.8	8.68	105.97	22	1
FALSE	High	Master Protein	ENST00000233084.p1	ENST00000233084.p1	0	109.539	31	23	61	23	740	82.4	7.23	87.04	23	1
FALSE	High	Master Protein	TALONT003543338.p5	TALONT003543338.p5	0	109.363	77	11	226	1	107	12	7.87	384.44	11	1
FALSE	High	Master Protein	ENST00000263246.p1	ENST00000263246.p1	0	109.285	28	17	51	17	486	55.7	5.2	94.71	17	1
FALSE	High	Master Protein	ENST00000307630.p1	ENST00000307630.p1	0	108.877	43	15	130	9	308	34.6	5.63	218.2	15	1
FALSE	High	Master Protein	ENST00000266732.p1	ENST00000266732.p1	0	108.56	27	18	51	8	694	75.4	7.66	101.29	18	1
FALSE	High	Master Protein	TALONT003909682.p1	TALONT003909682.p1	0	108.559	28	29	58	12	1020	113.9	6.8	70.37	29	1
FALSE	High	Master Protein	ENST00000248975.p1	ENST00000248975.p1	0	108.522	50	18	120	14	246	28.2	4.84	179.32	18	1
FALSE	High	Master Protein	TALONT003980728.p1	TALONT003980728.p1	0	108.465	34	21	88	21	455	52.9	7.25	157.45	21	1
FALSE	High	Master Protein	ENST00000309244.p2	ENST00000309244.p2	0	107.195	59	17	89	17	255	27.8	8.1	157.76	17	1
FALSE	High	Master Protein	ENST00000397195.p1	ENST00000397195.p1	0	107.191	48	17	70	16	410	46.6	7.37	144.41	17	1
FALSE	High	Master Protein	ENST00000375326.p1	ENST00000375326.p1	0	106.861	39	16	133	15	403	43.6	8.56	193.56	16	1
FALSE	High	Master Protein	ENST00000452673.p1	ENST00000452673.p1	0	106.575	24	18	67	18	641	72.5	4.7	112.47	18	1
FALSE	High	Master Protein	ENST00000627783.p1	ENST00000627783.p1	0	106.57	30	20	63	20	771	82.8	9.45	102.21	20	1
FALSE	High	Master Protein	ENST00000216392.p1	ENST00000216392.p1	0	106.46	28	26	62	26	847	97.1	7.17	92.44	26	1
FALSE	High	Master Protein	ENST00000559844.p1	ENST00000559844.p1	0	106.237	39	21	52	19	532	60.3	5.31	94.48	21	1
FALSE	High	Master Protein	TALONT003894724.p1	TALONT003894724.p1	0	106.048	44	16	45	6	402	45.9	5.83	63.94	16	1
FALSE	High	Master Protein	ENST00000327134.p1	ENST00000327134.p1	0	106.01	39	20	64	18	524	58	5.96	111.78	20	1
FALSE	High	Master Protein	ENST00000641023.p1	ENST00000641023.p1	0	105.982	32	19	62	19	533	56.6	6.71	111.04	19	1
FALSE	High	Master Protein	ENST00000440191.p1	ENST00000440191.p1	0	105.396	32	14	65	6	408	46.5	5.48	116.67	14	1
FALSE	High	Master Protein	ENST00000355426.p1	ENST00000355426.p1	0	104.667	41	17	56	17	533	58.8	5.43	97.5	17	1
FALSE	High	Master Protein	TALONT003292476.p1	TALONT003292476.p1	0	104.61	43	18	53	14	418	46.3	5.44	87.97	18	1
FALSE	High	Master Protein	TALONT002652410.p1	TALONT002652410.p1	0	104.551	70	13	503	9	196	22.3	6.39	906.11	13	1
FALSE	High	Master Protein	ENST00000355653.p1	ENST00000355653.p1	0	103.923	40	13	82	13	393	41.9	6.29	146.61	13	1
FALSE	High	Master Protein	ENST00000545606.p1	ENST00000545606.p1	0	103.893	20	25	61	25	1230	136.3	5.78	83.02	25	1
FALSE	High	Master Protein	ENST00000260641.p1	ENST00000260641.p1	0	103.778	36	14	72	14	394	44.7	6.74	125.36	14	1
FALSE	High	Master Protein	ENST00000220325.p1	ENST00000220325.p1	0	103.603	34	22	93	16	541	61.1	6.76	126.9	22	1
FALSE	High	Master Protein	ENST00000303305.p1	ENST00000303305.p1	0	103.589	40	21	80	21	453	50	7.08	101.67	21	1
FALSE	High	Master Protein	ENST00000359426.p1	ENST00000359426.p1	0	103.507	24	25	81	24	917	102.4	6.8	104.55	25	1
FALSE	High	Master Protein	ENST00000316594.p1	ENST00000316594.p1	0	103.481	33	14	60	6	449	49.2	6.3	91.2	14	1
FALSE	High	Master Protein	TALONT002778430.p1	TALONT002778430.p1	0	103.306	43	17	41	17	405	43.4	9.04	85.01	17	1
FALSE	High	Master Protein	ENST00000308423.p1	ENST00000308423.p1	0	103.07	22	20	185	20	763	84.6	6.52	230.99	20	1
FALSE	High	Master Protein	ENST00000264161.p1	ENST00000264161.p1	0	102.998	47	24	63	14	484	55.2	6.34	109.67	24	1
FALSE	High	Master Protein	ENST00000392748.p1	ENST00000392748.p1	0	102.921	25	17	45	17	786	86.4	6.58	84.01	17	1
FALSE	High	Master Protein	ENST00000299300.p1	ENST00000299300.p1	0	102.829	33	16	66	16	535	57.5	6.46	104.98	16	1
FALSE	High	Master Protein	TALONT001950675.p1	TALONT001950675.p1	0	102.769	43	14	93	7	355	40.4	5.54	138.33	14	1
FALSE	High	Master Protein	ENST00000396394.p1	ENST00000396394.p1	0	102.596	52	13	63	13	263	29.5	6.61	112.73	13	1
FALSE	High	Master Protein	ENST00000378069.p1	ENST00000378069.p1	0	102.547	34	21	71	17	520	58.7	7.5	98.93	21	1
FALSE	High	Master Protein	ENST00000652462.p1	ENST00000652462.p1	0	101.957	32	20	63	12	691	76.4	6.99	98.81	20	1
FALSE	High	Master Protein	ENST00000263238.p1	ENST00000263238.p1	0	101.783	38	18	51	18	418	47.3	5.88	91.41	18	1
FALSE	High	Master Protein	ENST00000345146.p1	ENST00000345146.p1	0	101.628	57	23	75	21	414	46.6	7.01	83.36	23	1
FALSE	High	Master Protein	ENST00000310706.p1	ENST00000310706.p1	0	101.572	27	17	55	13	745	81.7	6.14	87.46	17	1
FALSE	High	Master Protein	TALONT001471143.p1	TALONT001471143.p1	0	101.461	34	21	80	21	528	59.4	4.41	141.94	21	1
FALSE	High	Master Protein	ENST00000367679.p1	ENST00000367679.p1	0	101.28	40	17	43	17	306	33.9	8.91	70.08	17	1
FALSE	High	Master Protein	ENST00000493678.p1	ENST00000493678.p1	0	101.231	51	11	144	11	189	19.9	6.79	282.69	11	1
FALSE	High	Master Protein	ENST00000389231.p1	ENST00000389231.p1	0	101.205	21	16	69	16	835	93.2	5.08	101.04	16	1
FALSE	High	Master Protein	ENST00000673531.p1	ENST00000673531.p1	0	100.571	39	13	62	1	337	35.5	7.37	124.74	13	1
FALSE	High	Master Protein	TALONT003895705.p1	TALONT003895705.p1	0	100.394	42	17	93	17	391	42.4	6.74	138.18	17	1
FALSE	High	Master Protein	ENST00000315758.p1	ENST00000315758.p1	0	100.36	57	20	117	20	338	35.5	8.68	203.34	20	1
FALSE	High	Master Protein	TALONT001922892.p1	TALONT001922892.p1	0	99.924	41	13	50	13	284	31.8	8.94	92.69	13	1
FALSE	High	Master Protein	ENST00000502702.p1	ENST00000502702.p1	0	99.868	34	14	91	14	486	52.8	7.17	126.7	14	1
FALSE	High	Master Protein	ENST00000471652.p1	ENST00000471652.p1	0	99.843	34	22	37	6	699	77.9	8.38	50.22	22	1
FALSE	High	Master Protein	ENST00000393310.p1	ENST00000393310.p1	0	99.783	32	11	59	1	325	37.2	8.05	94.77	11	1
FALSE	High	Master Protein	ENST00000553458.p1	ENST00000553458.p1	0	99.336	26	18	50	18	535	57.8	8.5	80.18	18	1
FALSE	High	Master Protein	ENST00000366922.p1	ENST00000366922.p1	0	99.332	19	17	59	17	1012	113.7	7.2	81.2	17	1
FALSE	High	Master Protein	ENST00000515683.p1	ENST00000515683.p1	0	99.048	33	19	245	4	398	42.5	8.51	310.54	19	1
FALSE	High	Master Protein	ENST00000611405.p1	ENST00000611405.p1	0	98.928	27	27	43	27	876	100.6	5.96	60.95	27	1
FALSE	High	Master Protein	ENST00000317799.p1	ENST00000317799.p1	0	98.663	35	20	95	20	474	51.3	9.41	118.71	20	1
FALSE	High	Master Protein	ENST00000356082.p1	ENST00000356082.p1	0	98.439	21	20	48	20	1081	119.3	6.81	58.25	20	1
FALSE	High	Master Protein	TALONT001005243.p1	TALONT001005243.p1	0	98.288	39	18	60	18	450	49.9	9.11	121.21	18	1
FALSE	High	Master Protein	TALONT001593002.p1	TALONT001593002.p1	0	98.005	17	13	71	13	580	63.1	5.71	121.96	13	1
FALSE	High	Master Protein	ENST00000292401.p1	ENST00000292401.p1	0	97.876	45	15	53	15	301	34.5	5.86	99.12	15	1
